transaction_id,user_id,transaction_date,amount,group
22708,9712,2024-09-12,6699,B
22709,1844,2024-09-08,4462,A
22710,9578,2024-10-13,3080,A
22711,6451,2024-08-27,2200,B
22712,3044,2024-10-30,1785,B
22713,3813,2024-10-29,5585,B
22714,9256,2024-11-01,803,A
22715,9316,2024-09-29,9762,B
22716,4553,2024-09-29,7207,A
22717,2104,2024-08-30,6520,B
22718,48,2024-09-18,8990,A
22719,4003,2024-09-12,8144,B
22720,3531,2024-11-15,2621,A
22721,8760,2024-11-05,4097,B
22722,8007,2024-10-31,9224,B
22723,1570,2024-08-20,1606,A
22724,1723,2024-11-04,4276,A
22725,563,2024-09-23,3168,A
22726,7982,2024-10-02,3823,B
22727,4625,2024-09-27,5968,A
22728,9129,2024-11-01,9535,A
22729,8492,2024-10-21,9770,A
22730,9710,2024-11-07,4971,A
22731,7004,2024-08-26,5145,A
22732,9624,2024-09-19,602,B
22733,7794,2024-10-15,7437,B
22734,3760,2024-09-03,2000,B
22735,1687,2024-09-27,5884,A
22736,9722,2024-09-30,7132,B
22737,9653,2024-09-18,7185,A
22738,1425,2024-09-19,5325,B
22739,8457,2024-11-07,3811,B
22740,9086,2024-10-02,7303,B
22741,8051,2024-10-17,2470,B
22742,5373,2024-09-12,8821,A
22743,6790,2024-10-23,2756,B
22744,8349,2024-10-21,2385,A
22745,8924,2024-09-24,6889,A
22746,1952,2024-10-18,8931,B
22747,9043,2024-10-12,6998,B
22748,4279,2024-10-06,6128,A
22749,5613,2024-10-22,3176,B
22750,2420,2024-09-01,6468,B
22751,688,2024-09-29,4524,B
22752,8889,2024-09-18,3204,B
22753,6942,2024-09-10,9796,A
22754,3788,2024-10-02,4547,B
22755,8611,2024-10-15,6779,A
22756,3530,2024-10-30,2741,A
22757,8125,2024-09-23,5474,B
22758,7582,2024-10-30,8435,B
22759,8053,2024-09-17,2748,A
22760,578,2024-10-11,9671,A
22761,5432,2024-10-08,5423,A
22762,7605,2024-10-26,4386,B
22763,9439,2024-09-06,1574,A
22764,6494,2024-10-07,2983,A
22765,955,2024-10-28,9408,A
22766,9259,2024-09-29,5911,B
22767,5357,2024-11-02,3718,A
22768,459,2024-10-01,9826,B
22769,451,2024-10-02,2818,A
22770,9026,2024-09-06,6620,B
22771,5622,2024-11-17,9838,B
22772,713,2024-09-27,2170,A
22773,4197,2024-10-12,1834,B
22774,1039,2024-10-27,7746,A
22775,2787,2024-11-15,3021,B
22776,7317,2024-10-25,4665,A
22777,9212,2024-11-02,714,A
22778,2445,2024-08-20,2257,B
22779,8691,2024-11-07,2775,A
22780,8567,2024-09-15,7617,A
22781,62,2024-10-08,8569,B
22782,122,2024-09-27,8323,B
22783,1203,2024-10-25,5848,A
22784,9604,2024-10-04,5376,B
22785,4122,2024-10-07,2853,A
22786,6657,2024-11-08,8879,A
22787,8685,2024-08-26,8885,A
22788,9332,2024-10-13,8589,A
22789,7265,2024-09-30,6280,A
22790,652,2024-11-10,1890,B
22791,509,2024-10-16,8673,A
22792,9183,2024-10-12,2846,B
22793,4194,2024-11-11,7232,A
22794,4368,2024-10-04,3537,B
22795,7267,2024-11-11,8302,B
22796,9368,2024-09-26,1453,A
22797,2881,2024-10-16,7302,B
22798,3642,2024-09-02,8193,A
22799,8596,2024-09-09,1964,B
22800,2481,2024-10-08,6815,A
22801,8609,2024-09-12,8525,B
22802,1918,2024-09-18,1257,B
22803,5749,2024-09-19,2912,A
22804,8175,2024-09-08,4479,B
22805,804,2024-09-02,8880,B
22806,7169,2024-10-14,3605,A
22807,2772,2024-10-23,6645,A
22808,3637,2024-10-07,5224,B
22809,9870,2024-10-21,3539,B
22810,517,2024-10-15,1418,A
22811,8632,2024-08-27,6886,A
22812,8845,2024-08-20,6168,B
22813,8220,2024-09-13,3787,B
22814,1853,2024-11-13,7794,A
22815,2750,2024-08-23,9449,B
22816,9944,2024-10-28,2511,B
22817,2877,2024-10-31,9858,B
22818,543,2024-10-17,7289,A
22819,4805,2024-10-13,7053,A
22820,3076,2024-08-24,5910,B
22821,4451,2024-11-17,9430,B
22822,2315,2024-09-18,9483,A
22823,9630,2024-09-05,4674,B
22824,6234,2024-08-20,9340,B
22825,4608,2024-08-25,1098,B
22826,5649,2024-08-22,7801,A
22827,6170,2024-10-25,8818,A
22828,6948,2024-09-26,8379,A
22829,6943,2024-09-12,7536,B
22830,1010,2024-11-05,3135,B
22831,2244,2024-09-16,3987,B
22832,4971,2024-08-26,2070,A
22833,3000,2024-09-29,9138,A
22834,5180,2024-10-25,7274,A
22835,4086,2024-09-21,1528,A
22836,9215,2024-10-10,7794,B
22837,3920,2024-11-07,2734,B
22838,8494,2024-09-28,1928,B
22839,6793,2024-08-23,5956,A
22840,8310,2024-09-15,4115,B
22841,3282,2024-08-28,8622,A
22842,4655,2024-09-04,9501,A
22843,2696,2024-11-12,3350,B
22844,826,2024-10-20,2718,B
22845,9214,2024-09-15,2532,B
22846,9028,2024-10-25,9075,A
22847,4976,2024-09-05,5266,B
22848,7730,2024-09-16,2163,A
22849,8827,2024-08-29,9655,A
22850,1628,2024-08-30,7494,B
22851,7042,2024-11-11,1305,A
22852,5964,2024-11-10,871,B
22853,1639,2024-09-02,9440,A
22854,5305,2024-10-27,7117,B
22855,563,2024-09-22,1711,A
22856,9310,2024-10-30,1672,A
22857,5446,2024-11-05,5149,B
22858,3953,2024-10-15,2524,B
22859,5973,2024-09-19,3963,B
22860,3578,2024-08-20,9405,A
22861,1781,2024-11-07,3754,A
22862,2087,2024-08-30,2310,A
22863,8183,2024-09-09,9017,B
22864,3437,2024-09-18,1072,A
22865,2372,2024-10-30,7791,A
22866,1728,2024-09-23,787,A
22867,3808,2024-11-14,2031,A
22868,6800,2024-11-14,4629,A
22869,8493,2024-10-04,2333,A
22870,9741,2024-09-01,6734,B
22871,7748,2024-09-18,4586,A
22872,7340,2024-09-25,3583,A
22873,8549,2024-09-12,1465,A
22874,7768,2024-09-28,2801,A
22875,877,2024-10-21,3084,B
22876,961,2024-11-08,8002,A
22877,4196,2024-08-31,8274,B
22878,1863,2024-10-25,9476,A
22879,2763,2024-11-06,8419,A
22880,2870,2024-11-01,6881,A
22881,3991,2024-08-27,2631,A
22882,662,2024-08-24,1037,A
22883,345,2024-09-04,686,B
22884,1143,2024-09-20,5600,A
22885,7928,2024-10-17,4734,A
22886,6106,2024-10-07,4462,A
22887,6966,2024-10-16,4385,B
22888,9424,2024-08-24,9545,B
22889,2868,2024-11-10,7795,A
22890,3904,2024-11-04,1109,B
22891,3631,2024-11-17,2362,B
22892,2792,2024-09-01,6712,B
22893,1325,2024-11-13,5612,A
22894,8909,2024-10-31,3217,B
22895,5737,2024-10-20,7444,B
22896,4350,2024-09-15,7163,A
22897,1170,2024-09-23,6554,B
22898,3611,2024-09-12,644,A
22899,2896,2024-09-22,1302,A
22900,6956,2024-10-29,7994,A
22901,829,2024-09-13,5644,B
22902,5961,2024-11-14,6418,A
22903,4023,2024-09-20,3903,B
22904,520,2024-09-07,7740,A
22905,492,2024-08-29,4027,B
22906,6684,2024-09-18,9120,B
22907,7317,2024-11-02,7542,B
22908,2627,2024-10-20,839,B
22909,3813,2024-10-14,4085,A
22910,6820,2024-09-30,3739,B
22911,9147,2024-08-22,3149,A
22912,8976,2024-09-09,1205,A
22913,8230,2024-09-08,8234,B
22914,9355,2024-09-18,7528,A
22915,9032,2024-08-24,2783,A
22916,5824,2024-10-29,4600,A
22917,4771,2024-11-11,9185,A
22918,9771,2024-10-31,6240,A
22919,4377,2024-09-09,2923,A
22920,2956,2024-10-28,6544,A
22921,3420,2024-10-14,658,B
22922,3912,2024-09-04,6623,A
22923,7911,2024-10-25,9289,A
22924,5402,2024-10-23,5210,A
22925,9137,2024-10-09,2897,B
22926,4865,2024-09-17,1500,A
22927,8857,2024-10-18,3612,B
22928,6453,2024-11-03,9788,B
22929,5556,2024-08-21,6867,A
22930,6304,2024-11-06,9824,A
22931,345,2024-09-15,6534,A
22932,7507,2024-08-31,5183,B
22933,7221,2024-09-13,6287,A
22934,7500,2024-09-08,8991,B
22935,3552,2024-10-30,5730,B
22936,3143,2024-08-28,6818,A
22937,6487,2024-09-25,1386,A
22938,4195,2024-09-30,1287,A
22939,6537,2024-10-04,2152,A
22940,9990,2024-08-22,3785,A
22941,8327,2024-10-21,1538,B
22942,4855,2024-10-19,9993,B
22943,5150,2024-09-11,6574,A
22944,902,2024-09-19,2265,B
22945,7970,2024-10-27,8502,B
22946,4439,2024-10-28,6784,A
22947,7142,2024-10-07,7860,A
22948,8340,2024-09-21,6202,B
22949,558,2024-08-26,1719,B
22950,1065,2024-10-25,6091,B
22951,8845,2024-08-20,8876,A
22952,6580,2024-09-04,7274,A
22953,6868,2024-11-07,5826,B
22954,4409,2024-10-10,5240,B
22955,425,2024-11-12,6232,B
22956,9582,2024-10-11,4476,B
22957,5710,2024-10-04,7249,A
22958,2443,2024-10-30,5087,A
22959,8462,2024-09-22,3639,B
22960,8853,2024-09-20,4026,A
22961,5349,2024-10-09,8355,A
22962,4474,2024-10-24,1738,A
22963,5700,2024-09-15,8841,B
22964,5310,2024-08-28,7786,A
22965,7026,2024-11-13,7308,B
22966,7650,2024-10-13,2042,B
22967,602,2024-10-07,2338,B
22968,5439,2024-09-15,6166,B
22969,1130,2024-08-21,9352,A
22970,1400,2024-08-21,5781,A
22971,9543,2024-09-03,3697,A
22972,9798,2024-10-27,3222,A
22973,4750,2024-10-30,7325,B
22974,4059,2024-09-30,8860,B
22975,3345,2024-10-16,9130,A
22976,9826,2024-11-08,8994,A
22977,7531,2024-10-11,5175,B
22978,1376,2024-08-22,6533,A
22979,6268,2024-09-11,5215,A
22980,3331,2024-10-29,9648,B
22981,5433,2024-08-25,1672,A
22982,6259,2024-10-06,5882,A
22983,9887,2024-11-16,3614,B
22984,7646,2024-10-12,6338,B
22985,2309,2024-10-26,2844,B
22986,6536,2024-08-27,6981,A
22987,7502,2024-10-03,9665,B
22988,2017,2024-09-03,794,A
22989,9583,2024-09-24,8060,A
22990,5078,2024-10-08,1099,B
22991,4808,2024-09-08,3398,B
22992,7731,2024-08-27,7424,B
22993,5683,2024-08-20,6522,A
22994,2053,2024-09-17,4939,B
22995,5404,2024-11-05,9227,B
22996,6957,2024-10-04,9930,A
22997,6373,2024-09-25,7018,A
22998,2485,2024-10-03,5992,A
22999,7557,2024-11-08,6147,A
23000,1252,2024-11-13,3076,B
23001,441,2024-08-28,5244,B
23002,8036,2024-08-30,4982,B
23003,1854,2024-09-09,1103,B
23004,2342,2024-09-09,5835,B
23005,2303,2024-09-23,2748,B
23006,6205,2024-08-22,3869,A
23007,8959,2024-08-29,3202,A
23008,5571,2024-09-02,715,B
23009,3055,2024-10-11,9176,A
23010,3883,2024-11-09,643,A
23011,8081,2024-11-12,4626,B
23012,1863,2024-10-29,3342,B
23013,4647,2024-10-17,6903,B
23014,7117,2024-10-27,9310,A
23015,6743,2024-09-13,6125,B
23016,1750,2024-11-17,2356,A
23017,9718,2024-11-07,5025,A
23018,4620,2024-11-16,8404,B
23019,4746,2024-10-06,9004,A
23020,2904,2024-10-31,8917,B
23021,1499,2024-09-24,2056,B
23022,2923,2024-10-24,2729,A
23023,4571,2024-09-17,4974,B
23024,9962,2024-09-15,8517,B
23025,6420,2024-10-21,7852,B
23026,9984,2024-08-28,9784,A
23027,7047,2024-10-14,5816,A
23028,1312,2024-10-21,2885,A
23029,6084,2024-10-21,8293,B
23030,1365,2024-11-06,4442,A
23031,2607,2024-10-03,3029,B
23032,5480,2024-10-10,3745,A
23033,8559,2024-10-29,1298,B
23034,8219,2024-11-15,2522,A
23035,1956,2024-09-13,1759,A
23036,9900,2024-10-06,1736,A
23037,6943,2024-10-23,9316,B
23038,3651,2024-11-02,856,A
23039,3860,2024-09-18,8096,B
23040,7468,2024-10-04,5916,A
23041,8022,2024-10-13,3404,A
23042,4392,2024-10-14,9597,A
23043,9640,2024-08-28,1718,B
23044,7557,2024-10-20,4171,B
23045,2820,2024-10-25,3681,A
23046,6652,2024-08-20,9500,B
23047,8215,2024-10-01,5298,A
23048,5337,2024-10-03,3842,A
23049,288,2024-09-22,6675,A
23050,2376,2024-09-28,5272,B
23051,1265,2024-09-22,5316,A
23052,9394,2024-10-29,6133,B
23053,7747,2024-10-22,8180,A
23054,8167,2024-10-09,7085,B
23055,141,2024-09-10,8349,A
23056,5730,2024-09-07,6858,B
23057,9915,2024-10-18,8418,A
23058,1554,2024-11-11,3568,B
23059,6865,2024-09-22,8029,B
23060,2666,2024-11-06,2906,A
23061,1178,2024-09-18,6278,A
23062,7572,2024-08-25,1161,B
23063,7720,2024-10-13,4161,B
23064,6425,2024-08-24,6368,B
23065,4488,2024-09-13,4906,A
23066,3636,2024-08-25,4081,A
23067,6173,2024-10-29,5057,B
23068,4841,2024-09-04,8314,A
23069,3538,2024-09-30,6613,A
23070,7920,2024-10-15,7628,B
23071,4388,2024-09-06,4822,A
23072,4073,2024-09-04,8332,B
23073,7038,2024-10-06,7528,A
23074,2004,2024-09-13,4887,A
23075,3332,2024-08-31,6748,B
23076,3860,2024-09-24,8226,B
23077,2762,2024-09-02,3164,B
23078,3128,2024-09-22,3995,A
23079,3046,2024-10-21,5615,B
23080,3268,2024-09-04,3662,A
23081,1738,2024-08-30,1286,B
23082,170,2024-11-16,6972,A
23083,6556,2024-10-11,9206,A
23084,1314,2024-09-10,3529,B
23085,3345,2024-11-14,2726,B
23086,7327,2024-09-15,2693,A
23087,6701,2024-09-21,7298,A
23088,2073,2024-09-04,9927,B
23089,7319,2024-09-07,1609,A
23090,3516,2024-09-22,1147,B
23091,4677,2024-09-24,1280,A
23092,7513,2024-08-29,1185,B
23093,5649,2024-08-27,1951,A
23094,3317,2024-09-22,2233,A
23095,5716,2024-08-29,8573,A
23096,1261,2024-09-15,5876,A
23097,8174,2024-09-20,8840,B
23098,4201,2024-11-01,6512,A
23099,1424,2024-09-24,8763,B
23100,1034,2024-10-16,1705,A
23101,379,2024-10-26,1117,A
23102,6424,2024-09-11,4756,B
23103,3134,2024-09-13,3344,B
23104,5930,2024-10-27,6600,A
23105,3438,2024-11-11,4515,A
23106,1922,2024-09-03,1806,B
23107,1684,2024-11-09,9846,A
23108,9239,2024-10-13,1397,A
23109,981,2024-08-22,6322,A
23110,9401,2024-09-14,4448,B
23111,2977,2024-10-07,6232,A
23112,716,2024-10-27,4294,A
23113,815,2024-10-15,6540,B
23114,1148,2024-10-29,3936,A
23115,6990,2024-10-04,3448,B
23116,9757,2024-10-30,7657,B
23117,240,2024-09-06,855,A
23118,8844,2024-11-07,5064,B
23119,9448,2024-09-04,4702,A
23120,3355,2024-09-25,1916,B
23121,9234,2024-10-26,6590,A
23122,4398,2024-11-17,2954,A
23123,6357,2024-11-04,4589,A
23124,8550,2024-09-12,5573,B
23125,5679,2024-08-30,9272,B
23126,5645,2024-09-08,9107,A
23127,182,2024-10-24,4825,A
23128,2150,2024-10-25,2270,B
23129,5518,2024-10-02,7985,B
23130,4543,2024-10-10,7137,B
23131,3319,2024-08-28,1122,A
23132,7070,2024-10-09,1281,A
23133,9407,2024-10-18,2974,A
23134,7149,2024-11-01,6901,B
23135,9622,2024-10-31,9756,A
23136,6687,2024-08-26,8788,A
23137,1164,2024-09-20,9090,B
23138,6809,2024-09-30,5988,A
23139,8227,2024-09-17,8694,A
23140,1615,2024-10-22,4898,B
23141,6151,2024-10-27,5691,A
23142,5927,2024-11-06,2397,A
23143,3970,2024-10-19,8069,A
23144,2459,2024-10-03,5101,B
23145,4753,2024-08-29,8886,B
23146,6571,2024-10-08,6252,A
23147,7070,2024-10-03,9748,A
23148,8154,2024-10-18,7076,B
23149,2700,2024-09-13,8959,A
23150,6478,2024-11-08,6719,B
23151,7747,2024-10-24,4203,B
23152,1959,2024-10-17,4245,B
23153,9621,2024-10-15,6432,B
23154,2050,2024-11-01,9980,A
23155,456,2024-09-19,2691,B
23156,6845,2024-08-29,9055,B
23157,110,2024-11-06,4078,B
23158,4421,2024-09-18,9398,B
23159,1405,2024-11-03,6664,A
23160,6527,2024-11-12,8349,B
23161,7454,2024-09-02,8014,A
23162,6870,2024-09-22,9211,A
23163,9682,2024-11-05,6727,A
23164,5984,2024-09-20,6441,B
23165,6042,2024-10-08,7209,A
23166,7360,2024-11-17,6662,A
23167,8931,2024-10-24,6191,B
23168,8240,2024-10-05,5295,A
23169,8878,2024-09-11,4575,B
23170,9443,2024-11-11,7092,B
23171,4613,2024-11-11,2895,B
23172,8503,2024-10-11,3538,B
23173,9876,2024-09-11,4773,B
23174,8751,2024-08-23,1696,B
23175,8052,2024-09-18,6916,B
23176,7023,2024-11-05,5632,A
23177,8786,2024-10-25,8667,A
23178,4607,2024-10-05,7581,A
23179,7701,2024-11-04,5681,A
23180,5325,2024-09-11,6560,A
23181,5578,2024-09-01,5776,A
23182,4900,2024-09-23,6942,A
23183,9228,2024-11-07,2740,A
23184,42,2024-10-24,4219,B
23185,5249,2024-09-15,8695,A
23186,47,2024-08-25,3854,A
23187,5992,2024-11-08,1182,A
23188,8054,2024-08-29,5328,B
23189,1150,2024-10-14,4268,A
23190,7786,2024-10-17,7720,A
23191,1043,2024-10-09,8251,A
23192,1392,2024-10-26,7207,A
23193,1075,2024-08-28,3435,A
23194,8215,2024-08-20,7605,B
23195,8880,2024-10-26,6504,A
23196,306,2024-09-04,1641,A
23197,9919,2024-09-21,2926,A
23198,1744,2024-11-16,6626,A
23199,9258,2024-09-29,7630,B
23200,9678,2024-09-27,3210,A
23201,3254,2024-11-05,649,A
23202,9699,2024-09-05,4471,B
23203,7034,2024-11-03,7122,A
23204,1795,2024-11-15,3427,A
23205,3699,2024-10-21,3352,B
23206,2669,2024-10-22,9655,B
23207,3170,2024-11-03,5020,A
23208,3651,2024-10-05,6796,B
23209,4249,2024-09-15,2850,B
23210,4092,2024-10-15,8756,B
23211,8364,2024-10-05,8270,A
23212,9079,2024-10-03,9398,A
23213,5647,2024-10-14,5277,B
23214,9332,2024-11-04,2677,B
23215,1828,2024-10-25,7793,B
23216,5895,2024-11-03,8328,B
23217,9336,2024-11-08,5189,A
23218,8806,2024-09-15,1698,B
23219,9801,2024-10-11,4729,B
23220,1270,2024-11-15,6308,B
23221,9327,2024-10-24,1211,A
23222,2201,2024-10-29,3150,A
23223,1830,2024-08-22,1784,B
23224,2728,2024-09-14,9020,B
23225,9083,2024-11-14,2494,A
23226,8853,2024-10-22,5595,B
23227,2540,2024-09-06,9967,B
23228,346,2024-10-12,7753,A
23229,7385,2024-10-23,5910,A
23230,9764,2024-08-27,8703,B
23231,4217,2024-11-15,6115,B
23232,3603,2024-11-06,3965,B
23233,3984,2024-09-18,9991,A
23234,4515,2024-09-25,2728,A
23235,6586,2024-10-15,8585,A
23236,1730,2024-08-22,1846,B
23237,9123,2024-10-24,5304,B
23238,110,2024-11-15,3629,B
23239,80,2024-10-10,2857,B
23240,7350,2024-09-27,2055,A
23241,4575,2024-08-20,9876,A
23242,4488,2024-09-29,4593,A
23243,1386,2024-10-23,4687,A
23244,5353,2024-10-10,8982,B
23245,765,2024-09-13,7759,B
23246,7697,2024-11-02,3235,A
23247,3761,2024-11-02,3878,B
23248,7749,2024-10-18,7358,B
23249,3191,2024-11-16,6510,B
23250,3576,2024-08-24,4063,B
23251,3868,2024-10-31,8123,B
23252,1007,2024-09-29,3494,A
23253,3199,2024-09-02,9017,B
23254,8998,2024-08-24,4782,A
23255,8035,2024-11-12,3228,B
23256,1313,2024-09-17,4924,B
23257,6837,2024-09-20,3611,A
23258,1124,2024-08-22,2976,A
23259,1942,2024-09-19,4449,B
23260,7975,2024-10-07,7693,A
23261,8302,2024-09-11,2588,B
23262,208,2024-09-27,869,A
23263,261,2024-08-27,9663,B
23264,4935,2024-08-22,9890,A
23265,8963,2024-09-22,8936,B
23266,1162,2024-09-05,9762,A
23267,4278,2024-09-19,2184,A
23268,5532,2024-10-20,7079,A
23269,9213,2024-09-05,540,A
23270,9009,2024-11-01,5328,B
23271,8559,2024-09-27,4904,B
23272,465,2024-11-16,5827,A
23273,2633,2024-10-01,6802,B
23274,5751,2024-10-26,8963,A
23275,6602,2024-10-17,8302,B
23276,2803,2024-11-12,2109,A
23277,9643,2024-10-15,5299,B
23278,9491,2024-09-14,5419,A
23279,3260,2024-10-19,2633,A
23280,9128,2024-11-07,3957,A
23281,5525,2024-10-03,7411,B
23282,5522,2024-11-01,7786,B
23283,9084,2024-08-20,8217,A
23284,6899,2024-11-04,7699,B
23285,5688,2024-11-16,6313,B
23286,2234,2024-09-08,888,B
23287,8807,2024-09-04,1102,A
23288,7687,2024-11-10,7216,A
23289,6151,2024-10-30,5078,B
23290,4745,2024-09-03,864,A
23291,3422,2024-09-24,9643,A
23292,8617,2024-10-08,3672,B
23293,3441,2024-08-25,5646,A
23294,2298,2024-09-14,2625,B
23295,8762,2024-11-01,6980,A
23296,8210,2024-10-22,8541,B
23297,4711,2024-09-20,1129,B
23298,8076,2024-09-11,4301,B
23299,8516,2024-10-21,6046,B
23300,1236,2024-10-26,7252,B
23301,2129,2024-11-06,4107,A
23302,101,2024-09-11,8291,B
23303,7931,2024-10-14,1519,A
23304,1470,2024-08-24,4408,A
23305,7349,2024-11-11,6677,A
23306,6648,2024-11-01,4927,A
23307,8945,2024-10-27,3284,B
23308,3553,2024-10-01,3738,A
23309,8122,2024-10-11,2417,A
23310,9883,2024-09-30,1300,A
23311,4347,2024-11-14,5302,A
23312,8420,2024-09-03,5209,B
23313,6313,2024-09-29,7273,B
23314,3725,2024-08-28,4246,A
23315,1269,2024-11-02,4882,A
23316,876,2024-11-09,5849,A
23317,3428,2024-09-25,2191,A
23318,5558,2024-09-29,3487,B
23319,2440,2024-10-15,952,A
23320,6288,2024-09-16,1851,B
23321,5126,2024-11-04,776,B
23322,257,2024-08-29,1999,A
23323,4635,2024-10-17,3181,A
23324,5286,2024-08-20,5239,B
23325,6941,2024-09-25,9309,A
23326,3312,2024-09-01,3922,A
23327,5723,2024-08-28,8376,A
23328,5524,2024-10-19,4408,B
23329,3749,2024-10-31,8595,A
23330,7519,2024-10-14,1362,A
23331,4884,2024-10-02,2075,A
23332,9735,2024-09-20,1121,A
23333,8417,2024-11-01,6516,A
23334,9911,2024-11-10,1279,A
23335,3787,2024-09-03,3900,A
23336,7713,2024-08-31,6093,B
23337,9300,2024-10-25,3324,B
23338,7112,2024-09-01,4654,B
23339,4002,2024-11-07,7722,A
23340,7507,2024-10-23,8860,B
23341,5405,2024-11-05,975,B
23342,9755,2024-08-31,8540,A
23343,3464,2024-08-28,5580,B
23344,9583,2024-10-02,6131,A
23345,9997,2024-09-02,3095,A
23346,3364,2024-09-29,7760,B
23347,9427,2024-09-19,2080,A
23348,8180,2024-09-13,8738,B
23349,6502,2024-09-29,7364,A
23350,8954,2024-10-02,4204,A
23351,509,2024-11-15,7985,B
23352,9377,2024-10-23,5853,B
23353,8288,2024-08-22,7609,A
23354,768,2024-10-12,6870,A
23355,6089,2024-09-05,1098,A
23356,6010,2024-09-25,4334,A
23357,2642,2024-08-25,2038,A
23358,9656,2024-09-02,8854,B
23359,2924,2024-11-12,4449,A
23360,8939,2024-10-27,3266,B
23361,7254,2024-10-04,2203,A
23362,6070,2024-09-02,8830,B
23363,6929,2024-09-23,1772,B
23364,5072,2024-11-15,3230,B
23365,6215,2024-09-19,6056,A
23366,7438,2024-08-26,5925,B
23367,3211,2024-11-01,2932,A
23368,5205,2024-11-08,6983,A
23369,4251,2024-10-01,5500,A
23370,8757,2024-11-13,8719,B
23371,2616,2024-11-13,9606,A
23372,4617,2024-09-05,9762,B
23373,181,2024-08-27,2225,B
23374,8016,2024-09-22,3376,B
23375,3320,2024-10-20,9070,B
23376,5849,2024-09-29,5352,A
23377,2063,2024-11-10,9225,B
23378,1121,2024-09-03,9489,A
23379,1181,2024-08-25,2418,B
23380,762,2024-08-24,6750,B
23381,4052,2024-09-25,3836,B
23382,5640,2024-10-17,3950,A
23383,7651,2024-09-05,2946,A
23384,6311,2024-08-31,6461,B
23385,6858,2024-09-16,2186,A
23386,7032,2024-11-03,4619,A
23387,4217,2024-09-01,2137,B
23388,7424,2024-09-27,9289,A
23389,6724,2024-09-26,6749,B
23390,8678,2024-09-13,6524,A
23391,2048,2024-09-06,6392,B
23392,1588,2024-08-22,1719,A
23393,2560,2024-09-24,1001,A
23394,6379,2024-09-04,4210,A
23395,3786,2024-09-10,9302,B
23396,7018,2024-10-21,5303,A
23397,469,2024-09-19,8740,B
23398,5254,2024-09-10,5354,B
23399,5690,2024-11-01,2079,B
23400,8155,2024-08-21,8613,B
23401,2351,2024-09-12,9030,A
23402,6890,2024-10-04,5014,A
23403,651,2024-10-09,2758,A
23404,5325,2024-10-24,6740,B
23405,9284,2024-09-29,7204,A
23406,1124,2024-11-06,2455,A
23407,7822,2024-09-11,1977,A
23408,1124,2024-10-09,4453,A
23409,8087,2024-10-26,500,A
23410,4752,2024-11-14,2614,B
23411,687,2024-10-29,6830,A
23412,324,2024-10-15,4570,B
23413,6739,2024-08-29,5274,A
23414,9136,2024-08-27,8526,B
23415,6177,2024-09-27,9809,B
23416,9438,2024-08-31,6741,A
23417,3587,2024-09-06,1697,A
23418,208,2024-10-18,5188,A
23419,9688,2024-08-22,3535,A
23420,6602,2024-11-17,5539,A
23421,7085,2024-09-07,8258,A
23422,6002,2024-08-23,7230,A
23423,9310,2024-10-02,2008,A
23424,9317,2024-09-20,2031,A
23425,909,2024-09-14,3414,B
23426,3616,2024-08-23,579,A
23427,1686,2024-08-27,6931,A
23428,8235,2024-10-23,2294,A
23429,4044,2024-09-15,4901,A
23430,3319,2024-10-11,8410,A
23431,3660,2024-09-19,4339,A
23432,1930,2024-10-03,7222,B
23433,328,2024-09-28,5152,B
23434,4128,2024-10-15,6624,A
23435,888,2024-11-16,3970,B
23436,8081,2024-09-14,1454,B
23437,1181,2024-11-05,7801,B
23438,4059,2024-09-19,1942,B
23439,3134,2024-09-01,778,A
23440,6144,2024-10-17,7414,A
23441,9014,2024-09-10,5908,A
23442,4411,2024-10-19,2593,B
23443,6492,2024-11-14,1822,A
23444,1994,2024-09-06,2859,A
23445,5781,2024-09-26,2528,A
23446,6664,2024-10-12,6709,A
23447,4190,2024-09-18,6379,B
23448,4009,2024-09-13,9658,A
23449,1842,2024-11-12,9137,A
23450,7057,2024-09-28,6974,A
23451,856,2024-11-03,3899,A
23452,8255,2024-09-28,4587,A
23453,8713,2024-08-30,7230,B
23454,4714,2024-11-16,1092,B
23455,4710,2024-10-31,2524,B
23456,1978,2024-11-08,8786,B
23457,7828,2024-09-04,3715,B
23458,189,2024-09-08,6274,B
23459,9564,2024-08-31,2550,B
23460,1807,2024-09-28,2461,B
23461,5998,2024-10-20,7998,B
23462,9445,2024-10-25,4089,A
23463,6982,2024-09-12,7631,A
23464,8003,2024-10-05,1232,B
23465,2862,2024-11-11,9411,A
23466,4120,2024-10-02,3956,A
23467,6796,2024-09-07,4994,A
23468,6292,2024-10-27,6775,A
23469,338,2024-10-20,9054,B
23470,7305,2024-10-05,5145,B
23471,6965,2024-10-22,8847,B
23472,3061,2024-09-15,1474,B
23473,7827,2024-10-20,5186,B
23474,2865,2024-10-31,4072,B
23475,3468,2024-10-23,2141,A
23476,5392,2024-09-22,865,A
23477,539,2024-11-02,6656,B
23478,2692,2024-10-17,2658,B
23479,7561,2024-10-25,6267,A
23480,4831,2024-08-27,2986,A
23481,3057,2024-10-22,6145,B
23482,3508,2024-09-27,3419,B
23483,1617,2024-10-05,3123,B
23484,8762,2024-11-03,5094,A
23485,1004,2024-09-30,1488,B
23486,9857,2024-10-30,4377,B
23487,8708,2024-11-16,1283,B
23488,2640,2024-10-22,1791,A
